"jaar";"plot";"tree";"soort";"nnv"
"2005";"502";"14";"grove den";"0,25"
"2005";"502";"16";"grove den";"0,20"
"2005";"502";"20";"grove den";"0,15"
"2005";"502";"21";"grove den";"0,20"
"2005";"502";"22";"grove den";"0,25"
"2005";"502";"24";"grove den";"0,30"
"2005";"502";"26";"grove den";"0,20"
"2005";"502";"27";"grove den";"0,25"
"2005";"502";"28";"grove den";"0,20"
"2005";"502";"29";"grove den";"0,25"
"2005";"502";"30";"grove den";"0,30"
"2005";"502";"31";"grove den";"0,20"
"2005";"502";"32";"grove den";"0,15"
"2005";"502";"33";"grove den";"0,20"
"2005";"502";"34";"grove den";"0,30"
"2005";"502";"35";"grove den";"0,15"
"2005";"504";"1";"zomereik";"0,25"
"2005";"504";"2";"zomereik";"0,35"
"2005";"504";"3";"zomereik";"0,30"
"2005";"504";"4";"zomereik";"0,25"
"2005";"504";"5";"zomereik";"0,25"
"2005";"504";"6";"zomereik";"0,25"
"2005";"504";"7";"zomereik";"0,25"
"2005";"504";"8";"zomereik";"0,20"
"2005";"504";"9";"zomereik";"0,25"
"2005";"504";"10";"zomereik";"0,20"
"2005";"504";"11";"zomereik";"0,20"
"2005";"504";"12";"zomereik";"0,10"
"2005";"504";"13";"zomereik";"0,15"
"2005";"504";"14";"zomereik";"0,30"
"2005";"504";"16";"zomereik";"0,25"
"2005";"504";"18";"zomereik";"0,10"
"2005";"504";"19";"zomereik";"0,15"
"2005";"504";"20";"zomereik";"0,25"
"2005";"504";"21";"zomereik";"0,20"
"2005";"504";"22";"zomereik";"0,15"
"2005";"504";"23";"zomereik";"0,25"
"2005";"504";"24";"zomereik";"0,20"
"2005";"504";"25";"zomereik";"0,20"
"2005";"504";"26";"zomereik";"0,20"
"2005";"505";"1";"grove den";"0,15"
"2005";"505";"2";"grove den";"0,25"
"2005";"505";"3";"grove den";"0,20"
"2005";"505";"4";"grove den";"0,20"
"2005";"505";"5";"grove den";"0,25"
"2005";"505";"6";"grove den";"0,25"
"2005";"505";"7";"grove den";"0,20"
"2005";"505";"8";"grove den";"0,20"
"2005";"505";"9";"grove den";"0,30"
"2005";"505";"12";"grove den";"0,25"
"2005";"505";"13";"grove den";"0,25"
"2005";"505";"14";"grove den";"0,20"
"2005";"505";"15";"grove den";"0,35"
"2005";"505";"17";"grove den";"0,20"
"2005";"505";"18";"grove den";"0,25"
"2005";"505";"19";"grove den";"0,15"
"2005";"505";"20";"grove den";"0,20"
"2005";"505";"21";"grove den";"0,10"
"2005";"505";"22";"grove den";"0,20"
"2005";"505";"23";"grove den";"0,20"
"2005";"505";"24";"grove den";"0,25"
"2005";"505";"25";"grove den";"0,30"
"2005";"505";"26";"grove den";"0,40"
"2005";"505";"27";"grove den";"0,15"
"2005";"506";"1";"grove den";"0,25"
"2005";"506";"3";"grove den";"0,15"
"2005";"506";"5";"grove den";"0,20"
"2005";"506";"9";"grove den";"0,25"
"2005";"506";"10";"grove den";"0,25"
"2005";"506";"11";"grove den";"0,25"
"2005";"506";"12";"grove den";"0,20"
"2005";"506";"13";"grove den";"0,25"
"2005";"506";"16";"grove den";"0,10"
"2005";"506";"17";"grove den";"0,20"
"2005";"506";"18";"grove den";"0,15"
"2005";"506";"19";"grove den";"0,10"
"2005";"506";"20";"grove den";"0,20"
"2005";"506";"24";"grove den";"0,20"
"2005";"506";"25";"grove den";"0,20"
"2005";"506";"26";"grove den";"0,20"
"2005";"506";"27";"grove den";"0,20"
"2005";"506";"29";"grove den";"0,25"
"2005";"506";"30";"grove den";"0,20"
"2005";"506";"31";"grove den";"0,15"
"2005";"506";"32";"grove den";"0,20"
"2005";"506";"33";"grove den";"0,20"
"2005";"506";"34";"grove den";"0,30"
"2005";"506";"35";"grove den";"0,20"
"2005";"507";"2";"grove den";"0,15"
"2005";"507";"4";"grove den";"0,20"
"2005";"507";"6";"grove den";"0,15"
"2005";"507";"7";"grove den";"0,20"
"2005";"507";"8";"grove den";"0,20"
"2005";"507";"9";"grove den";"0,20"
"2005";"507";"11";"grove den";"0,20"
"2005";"507";"12";"grove den";"0,20"
"2005";"507";"13";"grove den";"0,10"
"2005";"507";"14";"grove den";"0,20"
"2005";"507";"17";"grove den";"0,20"
"2005";"507";"19";"grove den";"0,15"
"2005";"507";"21";"grove den";"0,25"
"2005";"507";"22";"grove den";"0,20"
"2005";"507";"23";"grove den";"0,25"
"2005";"507";"26";"grove den";"0,35"
"2005";"507";"29";"grove den";"0,20"
"2005";"507";"30";"grove den";"0,15"
"2005";"507";"31";"grove den";"0,20"
"2005";"507";"32";"grove den";"0,25"
"2005";"507";"33";"grove den";"0,15"
"2005";"507";"34";"grove den";"0,15"
"2005";"507";"35";"grove den";"0,20"
"2005";"507";"36";"grove den";"0,30"
"2005";"508";"1";"populier";"0,45"
"2005";"508";"2";"es";"0,20"
"2005";"508";"3";"es";"0,15"
"2005";"508";"4";"Amerikaanse eik";"0,25"
"2005";"508";"5";"populier";"0,65"
"2005";"508";"6";"es";"0,30"
"2005";"508";"7";"es";"0,40"
"2005";"508";"8";"es";"0,25"
"2005";"508";"9";"populier";"0,60"
"2005";"508";"10";"ruwe berk";"0,20"
"2005";"508";"11";"zomereik";"0,40"
"2005";"508";"13";"es";"0,15"
"2005";"508";"14";"es";"0,15"
"2005";"508";"15";"es";"0,10"
"2005";"508";"16";"es";"0,25"
"2005";"508";"17";"es";"0,15"
"2005";"508";"18";"es";"0,15"
"2005";"508";"19";"beuk";"0,15"
"2005";"508";"20";"beuk";"0,15"
"2005";"508";"21";"zomereik";"0,15"
"2005";"508";"22";"zomereik";"0,25"
"2005";"508";"23";"zomereik";"0,35"
"2005";"508";"24";"zomereik";"0,25"
"2005";"508";"25";"fijnspar";"0,20"
"2005";"511";"1";"beuk";"0,15"
"2005";"511";"2";"beuk";"0,05"
"2005";"511";"3";"beuk";"0,55"
"2005";"511";"25";"beuk";"0,25"
"2005";"511";"5";"beuk";"0,10"
"2005";"511";"6";"beuk";"0,25"
"2005";"511";"7";"beuk";"0,35"
"2005";"511";"8";"beuk";"0,15"
"2005";"511";"9";"beuk";"0,25"
"2005";"511";"10";"beuk";"0,05"
"2005";"511";"11";"beuk";"0,20"
"2005";"511";"12";"beuk";"0,15"
"2005";"511";"13";"beuk";"0,05"
"2005";"511";"14";"beuk";"0,05"
"2005";"511";"15";"beuk";"0,20"
"2005";"511";"16";"beuk";"0,05"
"2005";"511";"17";"beuk";"0,20"
"2005";"511";"18";"beuk";"0,05"
"2005";"511";"19";"beuk";"0,25"
"2005";"511";"20";"beuk";"0,40"
"2005";"511";"21";"beuk";"0,00"
"2005";"511";"22";"beuk";"0,10"
"2005";"511";"23";"beuk";"0,10"
"2005";"511";"24";"beuk";"0,05"
"2005";"512";"1";"beuk";"0,50"
"2005";"512";"2";"beuk";"0,35"
"2005";"512";"3";"beuk";"0,40"
"2005";"512";"4";"zomereik";"0,20"
"2005";"512";"5";"beuk";"0,30"
"2005";"512";"6";"beuk";"0,45"
"2005";"512";"7";"beuk";"0,30"
"2005";"512";"8";"zomereik";"0,20"
"2005";"512";"9";"beuk";"0,70"
"2005";"512";"33";"beuk";"0,25"
"2005";"512";"11";"beuk";"0,30"
"2005";"512";"12";"beuk";"0,40"
"2005";"512";"35";"zomereik";"0,10"
"2005";"512";"14";"zomereik";"0,25"
"2005";"512";"15";"zomereik";"0,20"
"2005";"513";"12";"beuk";"0,20"
"2005";"513";"13";"beuk";"0,20"
"2005";"513";"14";"beuk";"0,65"
"2005";"513";"15";"beuk";"0,30"
"2005";"513";"16";"beuk";"0,25"
"2005";"513";"17";"beuk";"0,25"
"2005";"513";"18";"beuk";"0,35"
"2005";"513";"19";"beuk";"0,05"
"2005";"513";"20";"beuk";"0,05"
"2005";"513";"21";"beuk";"0,30"
"2005";"513";"22";"Amerikaanse eik";"0,15"
"2005";"513";"23";"Amerikaanse eik";"0,15"
"2005";"513";"24";"beuk";"0,00"
"2005";"514";"1";"zomereik";"0,30"
"2005";"514";"2";"zomereik";"0,15"
"2005";"514";"3";"zomereik";"0,25"
"2005";"514";"4";"zomereik";"0,20"
"2005";"514";"5";"zomereik";"0,25"
"2005";"514";"26";"zomereik";"0,30"
"2005";"514";"7";"zomereik";"0,25"
"2005";"514";"8";"zomereik";"0,25"
"2005";"514";"9";"zomereik";"0,30"
"2005";"514";"10";"zomereik";"0,25"
"2005";"514";"11";"zomereik";"0,35"
"2005";"514";"12";"zomereik";"0,20"
"2005";"514";"13";"zomereik";"0,25"
"2005";"514";"14";"zomereik";"0,25"
"2005";"514";"15";"zomereik";"0,20"
"2005";"514";"16";"zomereik";"0,20"
"2005";"514";"17";"zomereik";"0,35"
"2005";"514";"18";"zomereik";"0,10"
"2005";"514";"19";"zomereik";"0,15"
"2005";"514";"20";"zomereik";"0,35"
"2005";"514";"21";"zomereik";"0,30"
"2005";"514";"22";"zomereik";"0,30"
"2005";"514";"25";"zomereik";"0,35"
"2005";"514";"24";"zomereik";"0,30"
"2005";"515";"1";"zomereik";"0,25"
"2005";"515";"2";"zomereik";"0,25"
"2005";"515";"3";"zomereik";"0,25"
"2005";"515";"4";"zomereik";"0,30"
"2005";"515";"5";"zomereik";"0,30"
"2005";"515";"6";"zomereik";"0,20"
"2005";"515";"7";"zomereik";"0,15"
"2005";"515";"25";"zomereik";"0,25"
"2005";"515";"9";"zomereik";"0,30"
"2005";"515";"10";"zomereik";"0,35"
"2005";"515";"11";"zomereik";"0,25"
"2005";"515";"12";"zomereik";"0,25"
"2005";"515";"13";"zomereik";"0,25"
"2005";"515";"14";"zomereik";"0,15"
"2005";"515";"15";"zomereik";"0,30"
"2005";"515";"16";"zomereik";"0,25"
"2005";"515";"17";"zomereik";"0,20"
"2005";"515";"18";"zomereik";"0,25"
"2005";"515";"19";"zomereik";"0,40"
"2005";"515";"20";"zomereik";"0,15"
"2005";"515";"21";"zomereik";"0,20"
"2005";"515";"22";"zomereik";"0,25"
"2005";"515";"23";"zomereik";"0,20"
"2005";"515";"24";"zomereik";"0,85"
"2005";"516";"1";"zomereik";"0,15"
"2005";"516";"2";"zomereik";"0,10"
"2005";"516";"3";"zomereik";"0,25"
"2005";"516";"4";"ruwe berk";"0,25"
"2005";"516";"5";"zomereik";"0,25"
"2005";"516";"6";"zomereik";"0,20"
"2005";"516";"7";"zomereik";"0,20"
"2005";"516";"8";"zomereik";"0,25"
"2005";"516";"9";"zomereik";"0,20"
"2005";"516";"10";"zomereik";"0,10"
"2005";"516";"11";"zomereik";"0,15"
"2005";"516";"12";"zomereik";"0,05"
"2005";"516";"13";"zomereik";"0,10"
"2005";"516";"14";"zomereik";"0,15"
"2005";"516";"15";"zomereik";"0,40"
"2005";"516";"16";"zomereik";"0,25"
"2005";"516";"17";"zomereik";"0,15"
"2005";"516";"18";"zomereik";"0,35"
"2005";"516";"19";"ruwe berk";"0,20"
"2005";"516";"20";"zomereik";"0,30"
"2005";"516";"21";"zomereik";"0,20"
"2005";"516";"22";"zomereik";"0,20"
"2005";"516";"23";"zomereik";"0,10"
"2005";"516";"24";"zomereik";"0,25"
"2005";"601";"1";"Amerikaanse eik";"0,30"
"2005";"601";"2";"Amerikaanse eik";"0,30"
"2005";"601";"3";"Amerikaanse eik";"0,25"
"2005";"601";"4";"Amerikaanse eik";"0,10"
"2005";"601";"5";"Amerikaanse eik";"0,20"
"2005";"601";"6";"Amerikaanse eik";"0,25"
"2005";"601";"29";"zomereik";"0,25"
"2005";"601";"8";"zomereik";"0,35"
"2005";"601";"9";"Amerikaanse eik";"0,10"
"2005";"601";"28";"zomereik";"0,30"
"2005";"601";"26";"zomereik";"0,25"
"2005";"601";"12";"zomereik";"0,25"
"2005";"601";"13";"zomereik";"0,20"
"2005";"601";"14";"Amerikaanse eik";"0,25"
"2005";"601";"15";"Amerikaanse eik";"0,15"
"2005";"601";"16";"Amerikaanse eik";"0,25"
"2005";"601";"17";"Amerikaanse eik";"0,15"
"2005";"601";"18";"Amerikaanse eik";"0,20"
"2005";"601";"19";"Amerikaanse eik";"0,30"
"2005";"601";"20";"Amerikaanse eik";"0,25"
"2005";"601";"21";"Amerikaanse eik";"0,20"
"2005";"601";"22";"Amerikaanse eik";"0,25"
"2005";"601";"23";"Amerikaanse eik";"0,45"
"2005";"601";"24";"Amerikaanse eik";"0,20"
"2005";"602";"1";"grove den";"0,30"
"2005";"602";"2";"grove den";"0,20"
"2005";"602";"28";"grove den";"0,15"
"2005";"602";"4";"grove den";"0,20"
"2005";"602";"5";"grove den";"0,35"
"2005";"602";"29";"grove den";"0,15"
"2005";"602";"7";"grove den";"0,30"
"2005";"602";"30";"grove den";"0,25"
"2005";"602";"9";"grove den";"0,30"
"2005";"602";"10";"grove den";"0,25"
"2005";"602";"31";"grove den";"0,20"
"2005";"602";"12";"grove den";"0,25"
"2005";"602";"13";"grove den";"0,30"
"2005";"602";"32";"grove den";"0,10"
"2005";"602";"15";"grove den";"0,25"
"2005";"602";"16";"grove den";"0,20"
"2005";"602";"35";"grove den";"0,25"
"2005";"602";"22";"grove den";"0,20"
"2005";"602";"23";"grove den";"0,20"
"2005";"602";"33";"grove den";"0,15"
"2005";"602";"25";"grove den";"0,35"
"2005";"602";"34";"grove den";"0,30"
"2005";"602";"27";"grove den";"0,25"
"2005";"602";"36";"grove den";"0,25"
"2005";"603";"1";"Corsicaanse den";"0,35"
"2005";"603";"2";"Corsicaanse den";"0,30"
"2005";"603";"3";"grove den";"0,10"
"2005";"603";"4";"grove den";"0,15"
"2005";"603";"5";"grove den";"0,25"
"2005";"603";"28";"grove den";"0,10"
"2005";"603";"26";"grove den";"0,15"
"2005";"603";"27";"grove den";"0,15"
"2005";"603";"9";"grove den";"0,15"
"2005";"603";"10";"Corsicaanse den";"0,20"
"2005";"603";"11";"grove den";"0,15"
"2005";"603";"12";"Corsicaanse den";"0,40"
"2005";"603";"13";"grove den";"0,15"
"2005";"603";"14";"Corsicaanse den";"0,40"
"2005";"603";"25";"Corsicaanse den";"0,30"
"2005";"603";"16";"grove den";"0,20"
"2005";"603";"17";"grove den";"0,25"
"2005";"603";"18";"grove den";"0,20"
"2005";"603";"19";"Corsicaanse den";"0,50"
"2005";"603";"20";"Corsicaanse den";"0,25"
"2005";"603";"21";"Corsicaanse den";"0,20"
"2005";"603";"22";"Corsicaanse den";"0,25"
"2005";"603";"23";"Corsicaanse den";"0,30"
"2005";"603";"24";"Corsicaanse den";"0,75"
"2005";"604";"1";"populier";"0,30"
"2005";"604";"37";"populier";"0,35"
"2005";"604";"3";"populier";"0,25"
"2005";"604";"4";"populier";"0,25"
"2005";"604";"5";"populier";"0,30"
"2005";"604";"30";"populier";"0,30"
"2005";"604";"7";"populier";"0,25"
"2005";"604";"8";"populier";"0,25"
"2005";"604";"9";"populier";"0,30"
"2005";"604";"10";"populier";"0,25"
"2005";"604";"11";"populier";"0,30"
"2005";"604";"12";"populier";"0,30"
"2005";"604";"15";"populier";"0,20"
"2005";"604";"19";"populier";"0,30"
"2005";"604";"38";"populier";"0,35"
"2005";"604";"35";"populier";"0,30"
"2005";"604";"36";"populier";"0,30"
"2005";"604";"31";"populier";"0,65"
"2005";"604";"24";"populier";"0,25"
"2005";"604";"25";"populier";"0,25"
"2005";"604";"27";"populier";"0,25"
"2005";"604";"29";"populier";"0,30"
"2005";"604";"32";"populier";"0,20"
"2005";"604";"34";"populier";"0,20"
"2005";"611";"1";"zomereik";"0,20"
"2005";"611";"2";"zomereik";"0,20"
"2005";"611";"3";"zomereik";"0,15"
"2005";"611";"4";"zomereik";"0,25"
"2005";"611";"5";"zomereik";"0,20"
"2005";"611";"6";"zomereik";"0,15"
"2005";"611";"7";"zomereik";"0,20"
"2005";"611";"25";"zomereik";"0,25"
"2005";"611";"9";"zomereik";"0,20"
"2005";"611";"10";"zomereik";"0,20"
"2005";"611";"11";"zomereik";"0,15"
"2005";"611";"12";"zomereik";"0,25"
"2005";"611";"13";"zomereik";"0,15"
"2005";"611";"14";"zomereik";"0,20"
"2005";"611";"15";"zomereik";"0,20"
"2005";"611";"16";"zomereik";"0,25"
"2005";"611";"17";"zomereik";"0,15"
"2005";"611";"18";"zomereik";"0,15"
"2005";"611";"19";"zomereik";"0,20"
"2005";"611";"20";"zomereik";"0,20"
"2005";"611";"21";"zomereik";"0,30"
"2005";"611";"22";"zomereik";"0,35"
"2005";"611";"23";"zomereik";"0,20"
"2005";"611";"24";"zomereik";"0,25"
"2005";"612";"1";"beuk";"0,30"
"2005";"612";"2";"wintereik";"0,20"
"2005";"612";"3";"beuk";"0,25"
"2005";"612";"4";"zomereik";"0,10"
"2005";"612";"5";"zomereik";"0,20"
"2005";"612";"6";"zomereik";"0,30"
"2005";"612";"7";"zomereik";"0,35"
"2005";"612";"8";"zomereik";"0,25"
"2005";"612";"9";"zomereik";"0,15"
"2005";"612";"10";"zomereik";"0,35"
"2005";"612";"11";"zomereik";"0,30"
"2005";"612";"12";"zomereik";"0,25"
"2005";"612";"13";"beuk";"0,15"
"2005";"612";"14";"zomereik";"0,45"
"2005";"612";"15";"zomereik";"0,20"
"2005";"612";"16";"zomereik";"0,25"
"2005";"612";"17";"zomereik";"0,35"
"2005";"612";"18";"zomereik";"0,35"
"2005";"612";"19";"zomereik";"0,30"
"2005";"612";"20";"zomereik";"0,25"
"2005";"612";"21";"beuk";"0,05"
"2005";"612";"22";"zomereik";"0,25"
"2005";"612";"23";"zomereik";"0,35"
"2005";"612";"24";"beuk";"0,15"
"2005";"613";"25";"zomereik";"0,10"
"2005";"613";"2";"tamme kastanje";"0,10"
"2005";"613";"3";"tamme kastanje";"0,20"
"2005";"613";"4";"zomereik";"0,15"
"2005";"613";"5";"tamme kastanje";"0,15"
"2005";"613";"6";"tamme kastanje";"0,10"
"2005";"613";"7";"tamme kastanje";"0,10"
"2005";"613";"8";"tamme kastanje";"0,15"
"2005";"613";"9";"tamme kastanje";"0,20"
"2005";"613";"10";"tamme kastanje";"0,15"
"2005";"613";"11";"tamme kastanje";"0,15"
"2005";"613";"12";"tamme kastanje";"0,15"
"2005";"613";"13";"zomereik";"0,30"
"2005";"613";"14";"tamme kastanje";"0,10"
"2005";"613";"15";"tamme kastanje";"0,10"
"2005";"702";"10";"zomereik";"0,25"
"2005";"702";"11";"zomereik";"0,35"
"2005";"702";"12";"zomereik";"0,15"
"2005";"702";"13";"zomereik";"0,20"
"2005";"702";"14";"zomereik";"0,35"
"2005";"702";"15";"zomereik";"0,20"
"2005";"702";"16";"zomereik";"0,35"
"2005";"702";"26";"zomereik";"0,30"
"2005";"702";"25";"zomereik";"0,60"
"2005";"702";"19";"zomereik";"0,60"
"2005";"702";"20";"zomereik";"0,15"
"2005";"702";"21";"zomereik";"0,30"
"2005";"702";"22";"zomereik";"0,15"
"2005";"702";"23";"zomereik";"0,30"
"2005";"702";"24";"zomereik";"0,35"
"2005";"703";"1";"grove den";"0,35"
"2005";"703";"2";"grove den";"0,25"
"2005";"703";"3";"grove den";"0,20"
"2005";"703";"4";"grove den";"0,25"
"2005";"703";"5";"grove den";"0,25"
"2005";"703";"6";"grove den";"0,20"
"2005";"703";"7";"grove den";"0,15"
"2005";"703";"8";"grove den";"0,25"
"2005";"703";"9";"grove den";"0,30"
"2005";"703";"10";"grove den";"0,15"
"2005";"703";"11";"grove den";"0,15"
"2005";"703";"12";"grove den";"0,30"
"2005";"703";"25";"grove den";"0,35"
"2005";"703";"14";"grove den";"0,15"
"2005";"703";"15";"grove den";"0,20"
"2005";"703";"16";"grove den";"0,25"
"2005";"703";"17";"grove den";"0,20"
"2005";"703";"18";"grove den";"0,30"
"2005";"703";"19";"grove den";"0,30"
"2005";"703";"20";"grove den";"0,45"
"2005";"703";"26";"grove den";"0,25"
"2005";"703";"22";"grove den";"0,20"
"2005";"703";"23";"grove den";"0,20"
"2005";"703";"24";"grove den";"0,25"
"2005";"711";"1";"zomereik";"0,40"
"2005";"711";"2";"zomereik";"0,20"
"2005";"711";"3";"zomereik";"0,30"
"2005";"711";"4";"ruwe berk";"0,15"
"2005";"711";"27";"zomereik";"0,20"
"2005";"711";"6";"zomereik";"0,10"
"2005";"711";"7";"zomereik";"0,30"
"2005";"711";"8";"zomereik";"0,35"
"2005";"711";"9";"zomereik";"0,10"
"2005";"711";"10";"zomereik";"0,20"
"2005";"711";"11";"zomereik";"0,30"
"2005";"711";"12";"zomereik";"0,15"
"2005";"711";"13";"zomereik";"0,15"
"2005";"711";"14";"zomereik";"0,15"
"2005";"711";"15";"zomereik";"0,10"
"2005";"711";"16";"zomereik";"0,15"
"2005";"711";"17";"zomereik";"0,15"
"2005";"711";"18";"zomereik";"0,20"
"2005";"711";"19";"zomereik";"0,25"
"2005";"711";"20";"zomereik";"0,25"
"2005";"711";"25";"zomereik";"0,10"
"2005";"711";"22";"zomereik";"0,15"
"2005";"711";"26";"ruwe berk";"0,25"
"2005";"711";"24";"zomereik";"0,05"
"2005";"712";"1";"zomereik";"0,15"
"2005";"712";"27";"zomereik";"0,25"
"2005";"712";"3";"zomereik";"0,30"
"2005";"712";"4";"valse acacia";"0,10"
"2005";"712";"5";"zomereik";"0,25"
"2005";"712";"6";"zomereik";"0,20"
"2005";"712";"7";"valse acacia";"0,05"
"2005";"712";"8";"zomereik";"0,10"
"2005";"712";"9";"zomereik";"0,20"
"2005";"712";"10";"ruwe berk";"0,35"
"2005";"712";"11";"ruwe berk";"0,40"
"2005";"712";"12";"zomereik";"0,10"
"2005";"712";"13";"valse acacia";"0,20"
"2005";"712";"14";"valse acacia";"0,20"
"2005";"712";"26";"valse acacia";"0,20"
"2005";"712";"16";"zomereik";"0,25"
"2005";"712";"25";"ruwe berk";"0,20"
"2005";"712";"18";"Amerikaanse eik";"0,60"
"2005";"712";"19";"zomereik";"0,25"
"2005";"712";"20";"zomereik";"0,35"
"2005";"712";"21";"zomereik";"0,20"
"2005";"712";"22";"zomereik";"0,20"
"2005";"712";"23";"Amerikaanse eik";"0,25"
"2005";"712";"24";"Amerikaanse eik";"0,15"
"2005";"713";"1";"zomereik";"0,10"
"2005";"713";"2";"zomereik";"0,05"
"2005";"713";"3";"zomereik";"0,10"
"2005";"713";"4";"zomereik";"0,05"
"2005";"713";"5";"zomereik";"0,05"
"2005";"713";"6";"zomereik";"0,10"
"2005";"713";"7";"zomereik";"0,25"
"2005";"713";"8";"zomereik";"0,15"
"2005";"713";"9";"zomereik";"0,25"
"2005";"713";"10";"zomereik";"0,10"
"2005";"713";"11";"zomereik";"0,05"
"2005";"713";"12";"zomereik";"0,05"
"2005";"713";"13";"zomereik";"0,00"
"2005";"713";"25";"zomereik";"0,05"
"2005";"713";"15";"zomereik";"0,00"
"2005";"713";"16";"zomereik";"0,05"
"2005";"713";"17";"zomereik";"0,10"
"2005";"713";"18";"zomereik";"0,05"
"2005";"713";"19";"zomereik";"0,00"
"2005";"713";"20";"zomereik";"0,10"
"2005";"713";"21";"zomereik";"0,00"
"2005";"713";"22";"zomereik";"0,05"
"2005";"713";"23";"zomereik";"0,00"
"2005";"713";"24";"zomereik";"0,05"
"2005";"714";"1";"zwarte els";"0,10"
"2005";"714";"2";"zwarte els";"0,05"
"2005";"714";"3";"zwarte els";"0,05"
"2005";"714";"4";"zwarte els";"0,20"
"2005";"714";"5";"zwarte els";"0,05"
"2005";"714";"6";"zwarte els";"0,05"
"2005";"714";"7";"zwarte els";"0,10"
"2005";"714";"8";"zwarte els";"0,05"
"2005";"714";"9";"zwarte els";"0,05"
"2005";"714";"10";"zwarte els";"0,10"
"2005";"714";"28";"zwarte els";"0,15"
"2005";"714";"12";"zwarte els";"0,05"
"2005";"714";"13";"zwarte els";"0,05"
"2005";"714";"14";"zwarte els";"0,10"
"2005";"714";"16";"zwarte els";"0,15"
"2005";"714";"17";"zwarte els";"0,10"
"2005";"714";"18";"zwarte els";"0,15"
"2005";"714";"19";"zwarte els";"0,00"
"2005";"714";"20";"zwarte els";"0,05"
"2005";"714";"21";"zwarte els";"0,15"
"2005";"714";"27";"zwarte els";"0,15"
"2005";"714";"24";"zwarte els";"0,15"
"2005";"714";"25";"zwarte els";"0,00"
"2005";"714";"26";"zwarte els";"0,05"
"2005";"801";"27";"populier";"0,30"
"2005";"801";"28";"populier";"0,35"
"2005";"801";"29";"populier";"0,15"
"2005";"801";"30";"populier";"0,30"
"2005";"801";"31";"populier";"0,30"
"2005";"801";"33";"populier";"0,20"
"2005";"801";"34";"populier";"0,20"
"2005";"801";"35";"populier";"0,25"
"2005";"801";"36";"populier";"0,20"
"2005";"801";"37";"populier";"0,35"
"2005";"801";"38";"populier";"0,25"
"2005";"801";"39";"populier";"0,95"
"2005";"801";"40";"populier";"0,25"
"2005";"801";"41";"populier";"0,95"
"2005";"801";"42";"populier";"1,00"
"2005";"801";"43";"populier";"0,25"
"2005";"801";"45";"populier";"0,40"
"2005";"801";"46";"populier";"0,25"
"2005";"801";"47";"populier";"0,30"
"2005";"801";"48";"populier";"0,25"
"2005";"801";"49";"populier";"0,30"
"2005";"801";"50";"populier";"0,20"
"2005";"801";"51";"populier";"0,20"
"2005";"801";"52";"populier";"0,20"
"2005";"802";"1";"grove den";"0,20"
"2005";"802";"25";"grove den";"0,25"
"2005";"802";"26";"grove den";"0,30"
"2005";"802";"4";"grove den";"0,25"
"2005";"802";"5";"grove den";"0,20"
"2005";"802";"6";"grove den";"0,20"
"2005";"802";"7";"grove den";"0,20"
"2005";"802";"8";"grove den";"0,15"
"2005";"802";"9";"grove den";"0,15"
"2005";"802";"10";"grove den";"0,15"
"2005";"802";"11";"grove den";"0,20"
"2005";"802";"28";"Amerikaanse eik";"0,25"
"2005";"802";"13";"grove den";"0,25"
"2005";"802";"33";"grove den";"0,20"
"2005";"802";"29";"grove den";"0,15"
"2005";"802";"16";"grove den";"0,15"
"2005";"802";"17";"grove den";"0,35"
"2005";"802";"18";"grove den";"0,25"
"2005";"802";"19";"Amerikaanse eik";"0,30"
"2005";"802";"27";"grove den";"0,20"
"2005";"802";"21";"grove den";"0,20"
"2005";"802";"30";"grove den";"0,20"
"2005";"802";"31";"grove den";"0,25"
"2005";"802";"32";"Amerikaanse eik";"0,25"
"2005";"803";"1";"grove den";"0,10"
"2005";"803";"26";"grove den";"0,10"
"2005";"803";"27";"grove den";"0,15"
"2005";"803";"4";"grove den";"0,10"
"2005";"803";"5";"grove den";"0,20"
"2005";"803";"6";"grove den";"0,10"
"2005";"803";"7";"grove den";"0,25"
"2005";"803";"8";"grove den";"0,20"
"2005";"803";"9";"grove den";"0,25"
"2005";"803";"28";"grove den";"0,15"
"2005";"803";"11";"grove den";"0,15"
"2005";"803";"12";"grove den";"0,10"
"2005";"803";"25";"grove den";"0,10"
"2005";"803";"14";"grove den";"0,10"
"2005";"803";"15";"grove den";"0,10"
"2005";"803";"16";"grove den";"0,15"
